d1,type,d2,event_category
DB00278,2,DB01151,Common
DB01246,2,DB01117,Common
DB00215,2,DB00745,Common
DB00643,2,DB09049,Common
DB00215,2,DB00363,Common
DB00439,2,DB00528,Common
DB08868,2,DB09048,Common
DB09195,2,DB00683,Common
DB00381,2,DB09049,Common
DB01197,2,DB01590,Common
DB01118,2,DB06695,Common
DB08820,2,DB00602,Common
DB01242,2,DB09195,Common
DB00673,2,DB00531,Common
DB01590,2,DB00371,Common
DB00381,2,DB00673,Common
DB01248,2,DB01095,Common
DB00921,2,DB00834,Common
DB01590,2,DB00619,Common
DB00997,2,DB00643,Common
DB09128,2,DB00458,Common
DB00199,2,DB00619,Common
DB01136,2,DB00678,Common
DB01254,2,DB00295,Common
DB00845,2,DB08820,Common
DB11633,2,DB01006,Common
DB00436,2,DB00332,Common
DB01395,2,DB01167,Common
DB00613,2,DB00907,Common
DB00248,2,DB01197,Common
DB05239,2,DB00199,Common
DB00470,2,DB04855,Common
DB00283,2,DB00227,Common
DB01204,2,DB09049,Common
DB01211,2,DB11633,Common
DB00872,2,DB00696,Common
DB01086,2,DB06616,Common
DB11817,2,DB08820,Common
DB00559,2,DB09048,Common
DB00872,2,DB04574,Common
DB00343,2,DB01320,Common
DB06237,2,DB00619,Common
DB00834,2,DB00731,Common
DB01394,2,DB01254,Common
DB05812,2,DB06605,Common
DB01410,2,DB08820,Common
DB00502,2,DB00264,Common
DB01394,2,DB00741,Common
DB09128,2,DB01242,Common
DB09063,2,DB03756,Common
DB13952,2,DB00588,Common
DB00967,2,DB00264,Common
DB01196,2,DB09049,Common
DB09195,2,DB08893,Common
DB00363,2,DB09048,Common
DB00918,2,DB09063,Common
DB01238,2,DB00264,Common
DB01211,2,DB01259,Common
DB01217,2,DB09053,Common
DB05812,2,DB00851,Common
DB00439,2,DB04839,Common
DB00694,2,DB01095,Common
DB01013,2,DB13952,Common
DB00346,2,DB08820,Common
DB01136,2,DB01095,Common
DB09231,2,DB09063,Common
DB01248,2,DB08820,Common
DB09195,2,DB01110,Common
DB01126,2,DB00834,Common
DB09063,2,DB00602,Common
DB00921,2,DB11633,Common
DB00673,2,DB06710,Common
DB01259,2,DB01149,Common
DB01248,2,DB00834,Common
DB00872,2,DB14011,Common
DB01050,2,DB11633,Common
DB00872,2,DB01259,Common
DB01026,2,DB00528,Common
DB05812,2,DB00814,Common
DB05812,2,DB13955,Common
DB09128,2,DB00283,Common
DB09063,2,DB01075,Common
DB00647,2,DB01095,Common
DB00829,2,DB09048,Common
DB00872,2,DB05039,Common
DB09063,2,DB01023,Common
DB01142,2,DB09049,Common
DB00443,2,DB00977,Common
DB09230,2,DB00501,Common
DB00501,2,DB00270,Common
DB05812,2,DB00843,Common
DB00321,2,DB11633,Common
DB00559,2,DB00091,Common
DB11633,2,DB00295,Common
DB00363,2,DB06700,Common
DB00439,2,DB00763,Common
DB01410,2,DB00783,Common
DB00866,2,DB00297,Common
DB00628,2,DB01254,Common
DB09053,2,DB01026,Common
DB00757,2,DB00264,Common
DB00521,2,DB06700,Common
DB05351,2,DB09048,Common
DB00813,2,DB00619,Common
DB00813,2,DB09049,Common
DB13952,2,DB09048,Common
DB01184,2,DB09195,Common
DB00182,2,DB00952,Common
DB01166,2,DB08865,Common
DB01128,2,DB00266,Common
DB00796,2,DB09049,Common
DB00204,2,DB00400,Common
DB00477,2,DB08820,Common
DB00872,2,DB01181,Common
DB00531,2,DB11633,Common
DB00834,2,DB00622,Common
DB09128,2,DB00496,Common
DB01394,2,DB00254,Common
DB00257,2,DB09053,Common
DB09063,2,DB00270,Common
DB04871,2,DB09048,Common
DB09167,2,DB00584,Common
DB00490,2,DB01394,Common
DB01142,2,DB01590,Common
DB01587,2,DB00227,Common
DB00215,2,DB01241,Common
DB01026,2,DB04835,Common
DB01156,2,DB01071,Common
DB09063,2,DB00280,Common
DB05239,2,DB06210,Common
DB00188,2,DB01218,Common
DB08820,2,DB06148,Common
DB00563,2,DB00688,Common
DB08827,2,DB09195,Common
DB09232,2,DB00501,Common
DB00276,2,DB01590,Common
DB01590,2,DB08827,Common
DB01118,2,DB01396,Common
DB00613,2,DB01403,Common
DB00584,2,DB00696,Common
DB00724,2,DB08820,Common
DB00320,2,DB00227,Common
DB00613,2,DB00227,Common
DB00673,2,DB00185,Common
DB09063,2,DB00363,Common
DB00307,2,DB00834,Common
DB05812,2,DB00724,Common
DB09053,2,DB01071,Common
DB06605,2,DB00227,Common
DB00673,2,DB00281,Common
DB00997,2,DB00470,Common
DB05812,2,DB00889,Common
DB09123,2,DB08820,Common
DB01067,2,DB11633,Common
DB09063,2,DB01110,Common
DB05812,2,DB01558,Common
DB00808,2,DB08820,Common
DB00502,2,DB08820,Common
DB01194,2,DB01026,Common
DB13956,2,DB00741,Common
DB01067,2,DB09048,Common
DB00289,2,DB01095,Common
DB05812,2,DB00544,Common
DB01223,2,DB00673,Common
DB06237,2,DB08820,Common
DB00091,2,DB00528,Common
DB11633,2,DB00603,Common
DB00188,2,DB00439,Common
DB09063,2,DB01184,Common
DB00439,2,DB00683,Common
DB11633,2,DB08882,Common
DB09280,2,DB00788,Common
DB09128,2,DB01151,Common
DB01418,2,DB06701,Common
DB00564,2,DB00501,Common
DB09039,2,DB00458,Common
DB00872,2,DB00949,Common
DB00673,2,DB04845,Common
DB01254,2,DB00216,Common
DB00537,2,DB00227,Common
DB00783,2,DB00959,Common
DB00673,2,DB01159,Common
DB00872,2,DB00216,Common
DB01418,2,DB11633,Common
DB01114,2,DB01254,Common
DB00673,2,DB11828,Common
DB01166,2,DB00834,Common
DB00673,2,DB00604,Common
DB08865,2,DB08815,Common
DB00997,2,DB01137,Common
DB01394,2,DB08865,Common
DB06616,2,DB00502,Common
DB00872,2,DB00987,Common
DB01394,2,DB01149,Common
DB01254,2,DB01241,Common
DB01254,2,DB00916,Common
DB01393,2,DB09063,Common
DB11633,2,DB09078,Common
DB04855,2,DB00956,Common
DB00006,2,DB00924,Common
DB06203,2,DB01242,Common
DB00207,2,DB00266,Common
DB06695,2,DB09167,Common
DB11633,2,DB00227,Common
DB05676,2,DB00673,Common
DB00673,2,DB01002,Common
DB01166,2,DB00458,Common
DB00947,2,DB09048,Common
DB01254,2,DB00683,Common
DB00872,2,DB00655,Common
DB06616,2,DB08865,Common
DB09063,2,DB00822,Common
DB09063,2,DB00784,Common
DB09166,2,DB00834,Common
DB00869,2,DB01195,Common
DB00802,2,DB01394,Common
DB09063,2,DB01016,Common
DB01118,2,DB01259,Common
DB00604,2,DB00091,Common
DB00343,2,DB09048,Common
DB05812,2,DB01028,Common
DB09063,2,DB01006,Common
DB01095,2,DB01026,Common
DB08827,2,DB01149,Common
DB00390,2,DB00328,Common
DB01238,2,DB09063,Common
DB00169,2,DB09195,Common
DB06605,2,DB09063,Common
DB05812,2,DB00934,Common
DB11633,2,DB00367,Common
DB00091,2,DB00584,Common
DB00835,2,DB09195,Common
DB01166,2,DB01110,Common
DB09128,2,DB09195,Common
DB00482,2,DB00390,Common
DB00321,2,DB00613,Common
DB01095,2,DB01110,Common
DB00499,2,DB09048,Common
DB05812,2,DB01577,Common
DB00501,2,DB09235,Common
DB00472,2,DB09053,Common
DB01029,2,DB00834,Common
DB08865,2,DB01184,Common
DB01394,2,DB00358,Common
DB00604,2,DB11633,Common
DB00482,2,DB11633,Common
DB01222,2,DB00320,Common
DB01590,2,DB00741,Common
DB01195,2,DB00264,Common
DB01013,2,DB13954,Common
DB01222,2,DB08865,Common
DB05812,2,DB13954,Common
DB01222,2,DB00176,Common
DB13954,2,DB00655,Common
DB01559,2,DB09048,Common
DB09063,2,DB01114,Common
DB01118,2,DB00390,Common
DB00318,2,DB00834,Common
DB00439,2,DB01151,Common
DB09063,2,DB01211,Common
DB12267,2,DB01211,Common
DB06203,2,DB11633,Common
DB01254,2,DB01175,Common
DB00613,2,DB00446,Common
DB09128,2,DB00472,Common
DB06148,2,DB09048,Common
DB00490,2,DB11633,Common
DB08820,2,DB13074,Common
DB01012,2,DB00924,Common
DB09195,2,DB00688,Common
DB05239,2,DB00320,Common
DB00612,2,DB00872,Common
DB00381,2,DB01590,Common
DB08820,2,DB09048,Common
DB01435,2,DB00439,Common
DB01118,2,DB04908,Common
DB01590,2,DB00813,Common
DB00439,2,DB00363,Common
DB00655,2,DB00741,Common
DB04794,2,DB00604,Common
DB01166,2,DB00736,Common
DB00673,2,DB00216,Common
DB00531,2,DB01590,Common
DB00381,2,DB01394,Common
DB00006,2,DB01149,Common
DB01200,2,DB09063,Common
DB00987,2,DB01254,Common
DB00470,2,DB01241,Common
DB01254,2,DB00451,Common
DB00865,2,DB09063,Common
DB06738,2,DB00834,Common
DB00673,2,DB01559,Common
DB00673,2,DB04855,Common
DB08906,2,DB08820,Common
DB00872,2,DB09555,Common
DB00283,2,DB00619,Common
DB00381,2,DB00872,Common
DB06594,2,DB00379,Common
DB12001,2,DB06210,Common
DB01242,2,DB00872,Common
DB06210,2,DB00773,Common
DB01244,2,DB06616,Common
DB09053,2,DB08882,Common
DB00502,2,DB09053,Common
DB06626,2,DB00834,Common
DB01394,2,DB01151,Common
DB00199,2,DB09195,Common
DB01136,2,DB05219,Common
DB08865,2,DB00956,Common
DB00443,2,DB13952,Common
DB00537,2,DB09053,Common
DB06789,2,DB00834,Common
DB05812,2,DB09053,Common
DB00227,2,DB00264,Common
DB01076,2,DB00199,Common
DB06237,2,DB00270,Common
DB00176,2,DB01218,Common
DB00542,2,DB00248,Common
DB00673,2,DB00949,Common
DB00918,2,DB00872,Common
DB00673,2,DB01227,Common
DB00813,2,DB09195,Common
DB06700,2,DB11633,Common
DB00343,2,DB01095,Common
DB00316,2,DB01095,Common
DB00255,2,DB00180,Common
DB01095,2,DB00703,Common
DB09039,2,DB00270,Common
DB00559,2,DB00322,Common
DB01118,2,DB00591,Common
DB00477,2,DB01590,Common
DB01238,2,DB00270,Common
DB00367,2,DB09048,Common
DB01095,2,DB00502,Common
DB01156,2,DB09280,Common
DB00307,2,DB09195,Common
DB09063,2,DB01380,Common
DB00537,2,DB01095,Common
DB00530,2,DB09048,Common
DB12161,2,DB08820,Common
DB00613,2,DB00501,Common
DB00294,2,DB08820,Common
DB00673,2,DB00443,Common
DB00278,2,DB01242,Common
DB06616,2,DB00703,Common
DB09053,2,DB00916,Common
DB00458,2,DB04861,Common
DB00283,2,DB09053,Common
DB01558,2,DB09063,Common
DB12267,2,DB11633,Common
DB08912,2,DB09280,Common
DB06403,2,DB00834,Common
DB05812,2,DB06016,Common
DB00997,2,DB01196,Common
DB01200,2,DB09053,Common
DB06616,2,DB00227,Common
DB01117,2,DB01403,Common
DB00872,2,DB01095,Common
DB00690,2,DB09195,Common
DB00227,2,DB00370,Common
DB01590,2,DB00834,Common
DB09061,2,DB11633,Common
DB00531,2,DB08820,Common
DB00316,2,DB06616,Common
DB01217,2,DB01095,Common
DB05039,2,DB09048,Common
DB00593,2,DB11633,Common
DB06616,2,DB00458,Common
DB13874,2,DB09280,Common
DB00647,2,DB00834,Common
DB00613,2,DB00603,Common
DB01142,2,DB00584,Common
DB09063,2,DB04871,Common
DB00636,2,DB11633,Common
DB06616,2,DB01023,Common
DB01065,2,DB00834,Common
DB01394,2,DB00967,Common
DB00872,2,DB00647,Common
DB06616,2,DB00875,Common
DB00872,2,DB13954,Common
DB01175,2,DB11633,Common
DB05381,2,DB09048,Common
DB00188,2,DB06616,Common
DB01197,2,DB01394,Common
DB00501,2,DB00568,Common
DB06700,2,DB09048,Common
DB00248,2,DB00872,Common
DB01394,2,DB00875,Common
DB00501,2,DB09053,Common
DB00872,2,DB01159,Common
DB00613,2,DB00784,Common
DB00255,2,DB11633,Common
DB00819,2,DB00439,Common
DB13954,2,DB09195,Common
DB06616,2,DB09462,Common
DB13874,2,DB01590,Common
DB00477,2,DB04861,Common
DB01357,2,DB00764,Common
DB00297,2,DB11633,Common
DB09063,2,DB00916,Common
DB00637,2,DB01149,Common
DB01166,2,DB01095,Common
DB08820,2,DB01227,Common
DB11901,2,DB09195,Common
DB01355,3,DB00264,Common
DB01320,3,DB08932,Common
DB08912,3,DB01159,Common
DB08912,3,DB00458,Common
DB00091,3,DB01024,Common
DB01254,3,DB00736,Common
DB01118,3,DB04839,Common
DB01018,3,DB00648,Common
DB00559,3,DB08918,Common
DB06616,3,DB00736,Common
DB00559,3,DB06016,Common
DB00499,3,DB09280,Common
DB00736,3,DB01024,Common
DB00521,3,DB01355,Common
DB00343,3,DB00648,Common
DB00564,3,DB01234,Common
DB01127,3,DB01320,Common
DB00390,3,DB00648,Common
DB00783,3,DB08882,Common
DB09026,3,DB08899,Common
DB09128,3,DB01320,Common
DB00136,3,DB08899,Common
DB11901,3,DB00956,Common
DB09123,3,DB08899,Common
DB08912,3,DB01039,Common
DB11901,3,DB13139,Common
DB00673,3,DB08912,Common
DB11901,3,DB00589,Common
DB01238,3,DB00091,Common
DB08912,3,DB00753,Common
DB01200,3,DB00648,Common
DB00835,3,DB04839,Common
DB00987,3,DB08899,Common
DB00281,3,DB00648,Common
DB05039,3,DB09280,Common
DB00559,3,DB00758,Common
DB01238,3,DB00531,Common
DB01137,3,DB09280,Common
DB01114,3,DB08912,Common
DB08906,3,DB09280,Common
DB00530,3,DB00736,Common
DB11901,3,DB00575,Common
DB11901,3,DB00555,Common
DB08899,3,DB00916,Common
DB00316,3,DB04839,Common
DB00672,3,DB08912,Common
DB04839,3,DB01151,Common
DB00924,3,DB04839,Common
DB01117,3,DB01233,Common
DB00673,3,DB01357,Common
DB08899,3,DB00883,Common
DB11901,3,DB00674,Common
DB00997,3,DB00648,Common
DB00559,3,DB01006,Common
DB00559,3,DB00628,Common
DB00207,3,DB08912,Common
DB11901,3,DB01410,Common
DB12267,3,DB00496,Common
DB00559,3,DB04871,Common
DB00972,3,DB08912,Common
DB06216,3,DB00648,Common
DB05676,3,DB00564,Common
DB00204,3,DB00648,Common
DB00602,3,DB00648,Common
DB01238,3,DB00990,Common
DB11901,3,DB00499,Common
DB00584,3,DB01357,Common
DB08912,3,DB08815,Common
DB00559,3,DB01254,Common
DB06282,3,DB00648,Common
DB06626,3,DB08899,Common
DB04839,3,DB00998,Common
DB00564,3,DB04841,Common
DB00568,3,DB04839,Common
DB00559,3,DB01396,Common
DB00564,3,DB01583,Common
DB11901,3,DB00451,Common
DB11901,3,DB01009,Common
DB11901,3,DB00153,Common
DB00916,3,DB00648,Common
DB00294,3,DB09280,Common
DB00575,3,DB08899,Common
DB00316,3,DB08912,Common
DB00918,3,DB08912,Common
DB08912,3,DB01259,Common
DB08912,3,DB13956,Common
DB11901,3,DB00829,Common
DB01248,3,DB08899,Common
DB08882,3,DB00834,Common
DB08912,3,DB00270,Common
DB11901,3,DB00390,Common
DB00843,3,DB00648,Common
DB11901,3,DB00845,Common
DB09280,3,DB00264,Common
DB11901,3,DB00295,Common
DB04839,3,DB13956,Common
DB01223,3,DB00006,Common
DB11901,3,DB13952,Common
DB00280,3,DB00648,Common
DB00091,3,DB08912,Common
DB11901,3,DB01221,Common
DB00307,3,DB00559,Common
DB01394,3,DB08899,Common
DB11901,3,DB00356,Common
DB00564,3,DB11633,Common
DB04908,3,DB09280,Common
DB08899,3,DB00589,Common
DB01238,3,DB09280,Common
DB00559,3,DB00297,Common
DB06695,3,DB01234,Common
DB11901,3,DB01194,Common
DB04839,3,DB01002,Common
DB00866,3,DB01351,Common
DB01136,3,DB09280,Common
DB00169,3,DB08912,Common
DB01184,3,DB00648,Common
DB08899,3,DB00949,Common
DB01238,3,DB13952,Common
DB01238,3,DB00394,Common
DB08907,3,DB08912,Common
DB00751,3,DB01026,Common
DB09061,3,DB00648,Common
DB08899,3,DB01227,Common
DB03756,3,DB09280,Common
DB01254,3,DB01320,Common
DB05812,3,DB01320,Common
DB11901,3,DB11633,Common
DB00559,3,DB00281,Common
DB00564,3,DB00643,Common
DB01234,3,DB08899,Common
DB00829,3,DB08899,Common
DB00266,3,DB00898,Common
DB09061,3,DB09280,Common
DB08912,3,DB00588,Common
DB08899,3,DB08906,Common
DB06203,3,DB08899,Common
DB00381,3,DB11901,Common
DB00559,3,DB00921,Common
DB06216,3,DB08899,Common
DB00316,3,DB01238,Common
DB00439,3,DB08912,Common
DB04839,3,DB00851,Common
DB06695,3,DB00977,Common
DB08912,3,DB00883,Common
DB00924,3,DB00648,Common
DB08899,3,DB01023,Common
DB00394,3,DB00951,Common
DB00363,3,DB09280,Common
DB00736,3,DB00317,Common
DB00783,3,DB00648,Common
DB00559,3,DB00589,Common
DB01067,3,DB00648,Common
DB11901,3,DB08918,Common
DB00591,3,DB09280,Common
DB06216,3,DB01167,Common
DB06148,3,DB00648,Common
DB11901,3,DB01028,Common
DB00499,3,DB00648,Common
DB00604,3,DB08912,Common
DB11901,3,DB00889,Common
DB11817,3,DB08899,Common
DB00559,3,DB12267,Common
DB05676,3,DB00648,Common
DB06203,3,DB00648,Common
DB01431,3,DB08899,Common
DB11901,3,DB00724,Common
DB08912,3,DB00227,Common
DB11901,3,DB00648,Common
DB11901,3,DB00402,Common
DB09231,3,DB08899,Common
DB12001,3,DB01320,Common
DB09061,3,DB08899,Common
DB08912,3,DB06595,Common
DB11901,3,DB00490,Common
DB01223,3,DB00278,Common
DB11901,3,DB09078,Common
DB00559,3,DB06702,Common
DB08899,3,DB00332,Common
DB01238,3,DB00216,Common
DB00736,3,DB00648,Common
DB08912,3,DB00153,Common
DB00648,3,DB01149,Common
DB01418,3,DB00564,Common
DB01193,3,DB01351,Common
DB08899,3,DB00603,Common
DB06403,3,DB00559,Common
DB11901,3,DB09231,Common
DB01196,3,DB00677,Common
DB01590,3,DB00648,Common
DB08918,3,DB00648,Common
DB00956,3,DB00648,Common
DB08899,3,DB00741,Common
DB00559,3,DB00947,Common
DB00559,3,DB01183,Common
DB01410,3,DB00951,Common
DB08912,3,DB01175,Common
DB01238,3,DB00439,Common
DB08899,3,DB00762,Common
DB00694,3,DB00648,Common
DB11901,3,DB00278,Common
DB01013,3,DB01320,Common
DB00523,3,DB09280,Common
DB00207,3,DB00559,Common
DB00559,3,DB00531,Common
DB00598,3,DB00849,Common
DB00673,3,DB06730,Common
DB11901,3,DB01181,Common
DB11901,3,DB00563,Common
DB00559,3,DB04845,Common
DB08899,3,DB08893,Common
DB01559,3,DB08899,Common
DB06695,3,DB00255,Common
DB00836,3,DB00648,Common
DB06695,3,DB04574,Common
DB01184,3,DB08899,Common
DB00564,3,DB00530,Common
DB06203,3,DB01357,Common
DB06695,3,DB00694,Common
DB00278,3,DB00977,Common
DB01238,3,DB01320,Common
DB08899,3,DB00270,Common
DB08912,3,DB05246,Common
DB06774,3,DB04839,Common
DB00091,3,DB06695,Common
DB08899,3,DB01006,Common
DB04839,3,DB08868,Common
DB01068,3,DB00648,Common
DB01238,3,DB08912,Common
DB08899,3,DB06148,Common
DB00921,3,DB08899,Common
DB05239,3,DB01320,Common
DB00227,3,DB00648,Common
DB06203,3,DB00977,Common
DB05239,3,DB00648,Common
DB12267,3,DB00700,Common
DB11901,3,DB01240,Common
DB01223,3,DB01355,Common
DB00672,3,DB09280,Common
DB00673,3,DB00783,Common
DB01351,3,DB00264,Common
DB00591,3,DB00648,Common
DB08912,3,DB00655,Common
DB08912,3,DB00849,Common
DB01357,3,DB01024,Common
DB08899,3,DB08868,Common
DB06616,3,DB00648,Common
DB00248,3,DB08912,Common
DB04839,3,DB00773,Common
DB11737,3,DB00648,Common
DB01238,3,DB00324,Common
DB00637,3,DB08899,Common
DB00559,3,DB00216,Common
DB08899,3,DB00402,Common
DB00559,3,DB00333,Common
DB00490,3,DB08912,Common
DB06216,3,DB01026,Common
DB00608,3,DB00648,Common
DB08912,3,DB00379,Common
DB00559,3,DB00916,Common
DB00439,3,DB00648,Common
DB00956,3,DB09280,Common
DB09166,3,DB00648,Common
DB00255,3,DB09280,Common
DB11901,3,DB13955,Common
DB00201,3,DB04839,Common
DB01166,3,DB08899,Common
DB00356,3,DB04839,Common
DB01114,3,DB08899,Common
DB11901,3,DB01248,Common
DB08899,3,DB11828,Common
DB06695,3,DB00834,Common
DB01216,3,DB00648,Common
DB08906,3,DB00648,Common
DB00751,3,DB09280,Common
DB08912,3,DB01181,Common
DB00185,3,DB00648,Common
DB11901,3,DB01137,Common
DB00559,3,DB00924,Common
DB00559,3,DB01020,Common
DB00559,3,DB01167,Common
DB08912,3,DB01544,Common
DB00559,3,DB00180,Common
DB00802,3,DB00559,Common
DB00843,3,DB09280,Common
DB01167,3,DB00648,Common
DB11901,3,DB00924,Common
DB05039,3,DB00648,Common
DB01177,3,DB09280,Common
DB00758,3,DB04839,Common
DB00514,3,DB00648,Common
DB11901,3,DB13954,Common
DB09280,3,DB01065,Common
DB08899,3,DB00736,Common
DB00559,3,DB00977,Common
DB00559,3,DB01110,Common
DB00977,3,DB00677,Common
DB08912,3,DB00822,Common
DB00559,3,DB00997,Common
DB12267,3,DB04835,Common
DB11901,3,DB00849,Common
DB00559,3,DB05351,Common
DB00865,3,DB00648,Common
DB01238,3,DB00745,Common
DB00559,3,DB01184,Common
DB06413,3,DB00977,Common
DB06616,3,DB08912,Common
DB11901,3,DB00959,Common
DB08912,3,DB01196,Common
DB00537,3,DB01583,Common
DB08912,3,DB09039,Common
DB01351,3,DB04861,Common
DB11901,3,DB01396,Common
DB00501,3,DB06695,Common
DB00482,3,DB00648,Common
DB01418,3,DB08899,Common
DB00564,3,DB00741,Common
DB08912,3,DB00757,Common
DB00783,3,DB09280,Common
DB08899,3,DB01110,Common
DB12161,3,DB08899,Common
DB11633,3,DB00648,Common
DB08912,3,DB00694,Common
DB08899,3,DB00898,Common
DB08899,3,DB01587,Common
DB09231,3,DB00648,Common
DB00918,3,DB11901,Common
DB11901,3,DB00227,Common
DB00195,3,DB01355,Common
DB00564,3,DB08912,Common
DB08882,3,DB09280,Common
DB11901,3,DB08893,Common
DB08907,3,DB00648,Common
DB01238,3,DB01394,Common
DB01418,3,DB00400,Common
DB00307,3,DB06730,Common
DB06772,3,DB08912,Common
DB08865,3,DB00648,Common
DB04574,3,DB01024,Common
DB00603,3,DB00648,Common
DB01167,3,DB00814,Common
DB08899,3,DB14011,Common
DB01076,3,DB08912,Common
DB12267,3,DB00216,Common
DB01238,3,DB13953,Common
DB00849,3,DB04861,Common
DB11817,3,DB09280,Common
DB00673,3,DB09280,Common
DB00568,3,DB11633,Common
DB00559,3,DB00451,Common
DB08899,3,DB00502,Common
DB11901,3,DB00367,Common
DB11901,3,DB00619,Common
DB08899,3,DB01175,Common
DB11901,3,DB09123,Common
DB00559,3,DB01159,Common
DB01238,3,DB06413,Common
DB08882,3,DB01583,Common
DB04794,3,DB01320,Common
DB00678,3,DB00648,Common
DB01234,3,DB09280,Common
DB08912,3,DB01219,Common
DB05541,3,DB08912,Common
DB00916,3,DB01024,Common
DB00783,3,DB00555,Common
DB08899,3,DB00472,Common
DB06772,3,DB08899,Common
DB00317,3,DB00448,Common
DB11901,3,DB12267,Common
DB00564,3,DB00091,Common
DB00604,3,DB00648,Common
DB11901,3,DB00736,Common
DB00091,3,DB08882,Common
DB04574,3,DB09280,Common
DB09280,3,DB00563,Common
DB11901,3,DB00898,Common
DB11901,3,DB00515,Common
DB00758,3,DB08899,Common
DB06203,3,DB00783,Common
DB01238,3,DB00694,Common
DB00559,3,DB09555,Common
DB06695,3,DB01204,Common
DB11901,3,DB01222,Common
DB11901,3,DB00470,Common
DB11901,3,DB00242,Common
DB00559,3,DB00757,Common
DB00307,3,DB09123,Common
DB01466,3,DB00648,Common
DB00321,3,DB08899,Common
DB01611,3,DB00643,Common
DB00518,3,DB00648,Common
DB05351,3,DB01024,Common
DB00988,3,DB09280,Common
DB01320,3,DB08820,Common
DB01394,3,DB00648,Common
DB08899,3,DB00317,Common
DB00278,3,DB00648,Common
DB09026,3,DB08912,Common
DB11901,3,DB13956,Common
DB08899,3,DB00834,Common
DB09119,3,DB01196,Common
DB00835,3,DB00648,Common
DB04855,3,DB01320,Common
DB00294,3,DB00648,Common
DB00240,3,DB01238,Common
DB08899,3,DB00836,Common
DB00321,3,DB04839,Common
DB08912,3,DB00700,Common
DB01223,3,DB00648,Common
DB08912,3,DB09049,Common
DB08899,3,DB01018,Common
DB08899,3,DB08932,Common
DB00559,3,DB13956,Common
DB00568,3,DB08912,Common
DB00546,3,DB00559,Common
DB01197,3,DB00977,Common
DB00321,3,DB00559,Common
DB00559,3,DB00647,Common
DB01238,3,DB00741,Common
DB08899,3,DB05039,Common
DB04839,3,DB00170,Common
DB00559,3,DB01590,Common
DB00318,3,DB08912,Common
DB01159,3,DB00648,Common
DB00559,3,DB00694,Common
DB08912,3,DB01396,Common
DB00394,3,DB09280,Common
DB04574,3,DB00949,Common
DB08912,3,DB00470,Common
DB00808,3,DB00648,Common
DB08899,3,DB13954,Common
DB11901,3,DB01227,Common
DB00321,3,DB08912,Common
DB11901,3,DB00501,Common
DB08899,3,DB00700,Common
DB11901,3,DB01355,Common
DB08912,3,DB00589,Common
DB11901,3,DB00528,Common
DB00673,3,DB00367,Common
DB08912,3,DB09048,Common
DB08899,3,DB01215,Common
DB01559,3,DB00648,Common
DB08865,3,DB09280,Common
DB04839,3,DB01355,Common
DB00518,3,DB00613,Common
DB00370,3,DB00648,Common
DB11901,3,DB00947,Common
DB01238,3,DB01395,Common
DB08899,3,DB00499,Common
DB11901,3,DB11828,Common
DB11901,3,DB00647,Common
DB00648,3,DB00745,Common
DB00559,3,DB01395,Common
DB13953,3,DB00648,Common
DB00324,3,DB00648,Common
DB00307,3,DB00977,Common
DB00559,3,DB00490,Common
DB00564,3,DB04835,Common
DB00446,3,DB09280,Common
DB08899,3,DB00530,Common
DB00559,3,DB00295,Common
DB00564,3,DB00762,Common
DB09280,3,DB05246,Common
DB00006,3,DB01196,Common
DB08912,3,DB09262,Common
